Date,AAPL,JPM,MSFT,SPY,XOM
2020-09-23,103.9035873413086,79.93080139160156,191.53433227539062,299.0816650390625,27.079614639282227
2020-09-24,104.9705581665039,79.86184692382812,194.01693725585938,299.87884521484375,27.02449607849121
2020-09-25,108.90864562988281,80.55998229980469,198.43792724609375,304.72698974609375,27.276472091674805
2020-09-28,111.5081558227539,82.87842559814453,199.9848175048828,309.7882385253906,27.804052352905273
2020-09-29,110.6642837524414,82.18031311035156,197.90321350097656,308.10113525390625,26.992998123168945
2020-09-30,112.3326416015625,82.97321319580078,200.83462524414062,310.43719482421875,27.03237533569336
2020-10-01,113.28324127197266,83.57656860351562,202.8684539794922,312.4302062988281,26.087461471557617
2020-10-02,109.62642669677734,84.36949157714844,196.88150024414062,309.4638366699219,25.969345092773438
2020-10-05,113.00191497802734,86.1527328491211,200.88235473632812,314.95159912109375,26.567794799804688
2020-10-06,109.76222229003906,85.26545715332031,196.6141815185547,310.4742431640625,26.29218864440918
2020-10-07,111.62455749511719,86.75296020507812,200.357177734375,315.8785400390625,26.378808975219727
2020-10-08,111.51787567138672,88.53617858886719,201.07334899902344,318.6780090332031,27.764678955078125
2020-10-09,113.45782470703125,88.03166961669922,206.06719970703125,321.52386474609375,27.355215072631836
2020-10-12,120.66473388671875,89.11032104492188,211.40480041503906,326.69647216796875,27.268604278564453
2020-10-13,117.46381378173828,87.66632843017578,212.79898071289062,324.5643615722656,26.945755004882812
2020-10-14,117.55110931396484,87.17919158935547,210.8892059326172,322.5250549316406,26.890644073486328
2020-10-15,117.08551788330078,88.48401641845703,209.743408203125,322.12640380859375,27.126869201660156
2020-10-16,115.44625091552734,88.30133056640625,209.743408203125,321.9317626953125,26.85126304626465
2020-10-19,112.49755096435547,86.81385040283203,204.54896545410156,317.0373229980469,26.315813064575195
2020-10-20,113.98161315917969,87.30966186523438,204.95956420898438,318.30731201171875,26.536293029785156
2020-10-21,113.36083984375,86.43980407714844,205.10284423828125,317.7047424316406,26.111080169677734
2020-10-22,112.27444458007812,89.49305725097656,205.18875122070312,319.4474182128906,27.4497127532959
2020-10-23,111.58576202392578,90.30204772949219,206.46824645996094,320.5321044921875,26.898513793945312
2020-10-26,111.59547424316406,88.06646728515625,200.59591674804688,314.6086120605469,26.260696411132812
2020-10-27,113.09892272949219,86.40499877929688,203.62278747558594,313.5240783691406,25.843360900878906
2020-10-28,107.86106872558594,83.97803497314453,193.5299835205078,302.8080139160156,24.859073638916016
2020-10-29,111.85736083984375,84.52606201171875,195.47787475585938,305.8857116699219,25.961475372314453
2020-10-30,105.5913314819336,85.28285217285156,193.32943725585938,302.6968994140625,25.685874938964844
2020-11-02,105.50402069091797,87.20528411865234,193.1957550048828,306.0896301269531,26.764652252197266
2020-11-03,107.12388610839844,89.95413208007812,197.11068725585938,311.4939880371094,26.307937622070312
2020-11-04,111.49846649169922,87.20528411865234,206.62098693847656,318.45562744140625,26.166202545166016
2020-11-05,115.45597076416016,90.77179718017578,213.2095184326172,324.66632080078125,26.118953704833984
2020-11-06,115.32478332519531,89.56266021728516,213.6201171875,324.59210205078125,25.811859130859375
2020-11-09,113.0219955444336,101.68875885009766,208.5307159423828,328.6708984375,29.079689025878906
2020-11-10,112.6819076538086,101.35820007324219,201.48390197753906,328.18890380859375,29.724815368652344
2020-11-11,116.10211181640625,99.8446273803711,206.77381896972656,330.6269226074219,29.418384552001953
2020-11-12,115.83004760742188,98.61811828613281,205.71392822265625,327.4195251464844,28.410354614257812
2020-11-13,115.8786392211914,99.23568725585938,206.73562622070312,331.9524841308594,29.095809936523438
2020-11-16,116.88916015625,102.03671264648438,207.423095703125,336.0960693359375,30.773170471191406
2020-11-17,116.00492858886719,101.00155639648438,204.77813720703125,334.2884826660156,31.18445587158203
2020-11-18,114.68350219726562,100.25346374511719,202.07838439941406,330.2652893066406,30.007078170776367
2020-11-19,115.27619934082031,100.52312469482422,203.3612518310547,331.65582275390625,30.160295486450195
2020-11-20,114.01306915283203,99.66194152832031,201.41783142089844,329.3846435546875,29.789335250854492
2020-11-23,110.62201690673828,102.53253936767578,201.14976501464844,331.3591003417969,31.740882873535156
2020-11-24,111.90460968017578,107.27336120605469,204.73983764648438,336.6986083984375,33.853721618652344
2020-11-25,112.7402114868164,106.15121459960938,204.74945068359375,336.17950439453125,32.91020202636719
2020-11-27,113.28431701660156,105.44661712646484,206.05140686035156,337.1158142089844,32.410213470458984
2020-11-30,115.6745834350586,102.5412368774414,204.94090270996094,335.6232604980469,30.748973846435547
2020-12-01,119.24052429199219,104.15919494628906,206.9896697998047,339.294189453125,31.04735565185547
2020-12-02,119.59031677246094,106.15992736816406,206.18548583984375,340.0079345703125,32.208614349365234
2020-12-03,119.45429229736328,105.46402740478516,205.1036376953125,339.91522216796875,32.42634201049805
2020-12-04,118.78385925292969,106.4208984375,205.2185516357422,342.844482421875,33.61180114746094
2020-12-07,120.24134063720703,106.02075958251953,205.15147399902344,342.1399841308594,32.982784271240234
2020-12-08,120.85344696044922,106.1251449584961,206.7981414794922,343.14117431640625,34.063385009765625
2020-12-09,118.32718658447266,105.2987289428711,202.76768493652344,340.0635986328125,34.514976501464844
2020-12-10,119.74577331542969,104.6202392578125,201.54232788085938,339.952392578125,35.490760803222656
2020-12-11,118.9393310546875,104.00264739990234,204.16543579101562,339.5536804199219,35.321414947509766
2020-12-14,118.32718658447266,102.9065933227539,205.06539916992188,338.0334167480469,34.047271728515625
2020-12-15,124.25422668457031,104.66374969482422,204.9983367919922,342.6034851074219,34.708526611328125
2020-12-16,124.18621826171875,104.96820831298828,209.9287109375,343.14117431640625,35.24076461791992
2020-12-17,125.05098724365234,104.09832763671875,210.0627899169922,345.0599670410156,35.0633544921875
2020-12-18,123.06880950927734,103.58507537841797,209.26808166503906,343.6821594238281,34.45853805541992
2020-12-21,124.59429931640625,107.47344970703125,213.0975799560547,342.45330810546875,33.82952880859375
2020-12-22,128.14080810546875,105.83806610107422,214.38999938964844,341.876220703125,33.2569694519043
2020-12-23,127.24688720703125,108.79564666748047,211.5945281982422,342.1833190917969,33.684364318847656
2020-12-24,128.228271484375,108.31721496582031,213.25074768066406,343.5146179199219,33.54727554321289
2020-12-28,132.814453125,109.03052520751953,215.3665313720703,346.4657287597656,33.66017532348633
2020-12-29,131.0460205078125,108.74346160888672,214.59103393554688,345.8047180175781,33.28115463256836
2020-12-30,129.9286346435547,109.04792022705078,212.22634887695312,346.298095703125,33.54727554321289
2020-12-31,128.92788696289062,110.53543853759766,212.9348602294922,348.0575866699219,33.2408332824707
2021-01-04,125.74085998535156,109.49156188964844,208.4065399169922,343.31915283203125,33.46664047241211
2021-01-05,127.29547882080078,110.08734893798828,208.60755920410156,345.6836853027344,35.0794792175293
2021-01-06,123.0105209350586,115.25657653808594,203.19854736328125,347.75030517578125,35.97461700439453
2021-01-07,127.20802307128906,119.04151153564453,208.9809112548828,352.9170837402344,36.256866455078125
2021-01-08,128.30601501464844,119.17294311523438,210.2542266845703,354.92791748046875,36.66007614135742
2021-01-11,125.3230209350586,120.95149230957031,208.21507263183594,352.5353698730469,37.772945404052734
2021-01-12,125.14813995361328,122.85272216796875,205.76425170898438,352.6098327636719,38.611629486083984
2021-01-13,127.17887878417969,122.96662902832031,207.11410522460938,353.5594787597656,39.04708480834961
2021-01-14,125.25504302978516,123.68506622314453,203.9356689453125,352.3211975097656,40.57124328613281
2021-01-15,123.53520965576172,121.4684066772461,203.58143615722656,349.7518310546875,38.619686126708984
2021-01-19,124.20565032958984,120.9427719116211,207.20985412597656,352.4981994628906,39.38579559326172
2021-01-20,128.2865753173828,119.1291275024414,214.77293395996094,357.376220703125,39.942230224609375
2021-01-21,132.98931884765625,118.13037109375,215.37603759765625,357.7020568847656,38.797096252441406
2021-01-22,135.1269989013672,117.21913146972656,216.31430053710938,356.4359436035156,38.248741149902344
2021-01-25,138.8677978515625,115.75596618652344,219.74159240722656,357.84173583984375,37.82133102416992
2021-01-26,139.10101318359375,115.28285217285156,222.42222595214844,357.2831726074219,36.99071502685547
2021-01-27,138.0322265625,112.02361297607422,222.9678955078125,348.55096435546875,36.571372985839844
2021-01-28,133.20309448242188,113.99494171142578,228.74072265625,351.5486145019531,37.1439323425293
2021-01-29,128.2185821533203,112.7332763671875,222.06796264648438,344.5107727050781,36.16009521484375
2021-02-01,130.3367462158203,113.56562805175781,229.43003845214844,350.2452697753906,36.224605560302734
2021-02-02,131.1626434326172,117.06143951416016,229.2959747314453,355.1978454589844,36.79716491699219
2021-02-03,130.1424102783203,118.40192413330078,232.6371612548828,355.4771728515625,38.24068069458008
2021-02-04,133.49456787109375,121.1267318725586,231.6893768310547,359.5173645019531,38.97451400756836
2021-02-05,133.08103942871094,120.89017486572266,231.87132263183594,360.9324035644531,40.28092575073242
2021-02-08,133.2270050048828,122.78264617919922,232.1298065185547,363.53900146484375,42.014739990234375
2021-02-09,132.35118103027344,122.2920150756836,233.3743438720703,363.2969055175781,41.522666931152344
2021-02-10,131.7478790283203,122.36212921142578,232.46487426757812,363.1387023925781,41.92453384399414
2021-02-11,131.494873046875,122.02037048339844,234.06362915039062,363.7252197265625,40.87477111816406
2021-02-12,131.72840881347656,123.75518035888672,234.54229736328125,365.52191162109375,41.432456970214844
2021-02-16,129.6070556640625,126.73403930664062,233.3073272705078,365.205322265625,42.679039001464844
2021-02-17,127.32022857666016,127.1283187866211,234.32449340820312,365.2892150878906,43.34333801269531
2021-02-18,126.22068786621094,127.55762481689453,233.9310302734375,363.7344970703125,42.66263198852539
2021-02-19,126.37637329101562,129.68667602539062,231.22509765625,363.0921325683594,42.94967269897461
2021-02-22,122.61048126220703,130.9044952392578,225.0263214111328,360.2993469238281,44.53250503540039
2021-02-23,122.4742431640625,131.95590209960938,223.83648681640625,360.7369079589844,45.14760208129883
2021-02-24,121.97798156738281,134.2776336669922,225.06468200683594,364.7119445800781,46.500797271728516
2021-02-25,117.7352523803711,132.45530700683594,219.7295684814453,355.9239501953125,45.72987747192383
2021-02-26,117.99798583984375,128.9419403076172,222.98248291015625,354.09002685546875,44.58991622924805
2021-03-01,124.35232543945312,131.8594970703125,227.35804748535156,362.6732177734375,46.254764556884766
2021-03-02,121.75416564941406,131.43016052246094,224.41221618652344,359.8431701660156,45.98411560058594
2021-03-03,118.7764663696289,133.97100830078125,218.35739135742188,355.0767822265625,46.35317611694336
2021-03-04,116.89838409423828,131.91204833984375,217.56092834472656,350.6827697753906,48.14923858642578
2021-03-05,118.15367889404297,132.2187042236328,222.23399353027344,357.1341857910156,49.96989822387695
2021-03-08,113.22980499267578,133.97100830078125,218.19427490234375,355.3560791015625,49.920692443847656
2021-03-09,117.83256530761719,133.02476501464844,224.32582092285156,360.42974853515625,49.14978790283203
2021-03-10,116.75244140625,135.916015625,223.0208282470703,362.6732177734375,50.6588020324707
2021-03-11,118.67914581298828,135.2063751220703,227.54037475585938,366.3504333496094,50.281551361083984
2021-03-12,117.7741928100586,136.80967712402344,226.21615600585938,366.84381103515625,50.82283020019531
2021-03-15,120.654541015625,136.1262969970703,225.31417846679688,369.0314636230469,49.52703857421875
2021-03-16,122.1920394897461,134.4967041015625,228.096923828125,368.5660400390625,48.4772834777832
2021-03-17,121.40384674072266,135.88096618652344,227.45399475097656,369.8228454589844,48.690513610839844
2021-03-18,117.28761291503906,138.12388610839844,221.38955688476562,364.44207763671875,46.59101104736328
2021-03-19,116.76214599609375,135.92478942871094,221.0345916748047,363.76763916015625,46.32856750488281
2021-03-22,120.0706787109375,132.2712860107422,226.4464569091797,366.6723937988281,45.8529052734375
2021-03-23,119.24354553222656,130.94830322265625,227.97215270996094,363.786376953125,45.28702163696289
2021-03-24,116.85945892333984,131.96458435058594,225.9379119873047,361.9370422363281,46.20554733276367
2021-03-25,117.34601593017578,133.65560913085938,222.94407653808594,363.97320556640625,46.0743408203125
2021-03-26,117.94933319091797,135.88096618652344,226.9166717529297,369.83856201171875,47.32912063598633
2021-03-29,118.12449645996094,133.76943969726562,225.726806640625,369.65179443359375,47.07487869262695
2021-03-30,116.67460632324219,135.34649658203125,222.4739227294922,368.671142578125,46.492584228515625
2021-03-31,118.8640365600586,133.375244140625,226.23536682128906,370.1654052734375,45.78729248046875
2021-04-01,119.691162109375,134.67193603515625,232.54931640625,374.1628112792969,47.06667709350586
2021-04-05,122.51318359375,135.38577270507812,238.99754333496094,379.53326416015625,46.33677673339844
2021-04-06,122.81482696533203,134.4339141845703,237.83644104003906,379.3092041015625,46.20554733276367
2021-04-07,124.45935821533203,136.540283203125,239.7939453125,379.7481384277344,46.41057586669922
2021-04-08,126.85321807861328,136.70773315429688,243.00848388671875,381.55072021484375,45.92671203613281
2021-04-09,129.42213439941406,137.73008728027344,245.50332641601562,384.3246765136719,45.82009506225586
2021-04-12,127.70952606201172,137.43919372558594,245.56089782714844,384.4648132324219,45.51664733886719
2021-04-13,130.81370544433594,135.79998779296875,248.03660583496094,385.6042175292969,45.68886184692383
2021-04-14,128.47828674316406,133.2618408203125,245.2538299560547,384.2873229980469,47.0092658996582
2021-04-15,130.88177490234375,134.1078643798828,249.00572204589844,388.4154968261719,46.73042678833008
2021-04-16,130.5509490966797,135.10372924804688,250.19554138183594,389.7137756347656,46.467994689941406
2021-04-19,131.21267700195312,134.5308837890625,248.2764434814453,387.79901123046875,46.32037353515625
2021-04-20,129.52923583984375,131.55209350585938,247.81590270996094,384.9598388671875,45.34442138671875
2021-04-21,129.90878295898438,132.67135620117188,250.04205322265625,388.602294921875,45.92671203613281
2021-04-22,128.39071655273438,129.8776092529297,246.76992797851562,385.0531921386719,45.328025817871094
2021-04-23,130.70668029785156,132.3629150390625,250.5889892578125,389.22808837890625,45.574066162109375
2021-04-26,131.0959014892578,132.68898010253906,250.97283935546875,390.0406494140625,45.664268493652344
2021-04-27,130.7747802734375,133.29708862304688,251.3758087158203,389.95654296875,46.26296615600586
2021-04-28,129.986572265625,134.16078186035156,244.26548767089844,389.84454345703125,47.657169342041016
2021-04-29,129.88926696777344,136.76939392089844,242.29837036132812,392.3288879394531,48.33786392211914
2021-04-30,127.92357635498047,135.55322265625,241.9817352294922,389.7511291503906,46.94366455078125
2021-05-03,128.9745330810547,135.15664672851562,241.67469787597656,390.5916442871094,48.239444732666016
2021-05-04,124.41071319580078,137.02496337890625,237.7692413330078,388.18206787109375,48.54289245605469
2021-05-05,124.65399169921875,138.82286071777344,236.50265502929688,388.3033752441406,50.00271224975586
2021-05-06,126.24989318847656,141.61654663085938,239.6308135986328,391.40423583984375,50.478370666503906
2021-05-07,126.92247772216797,142.10128784179688,242.25042724609375,394.2528381347656,51.20008087158203
2021-05-10,123.64726257324219,142.08367919921875,237.18392944335938,390.348876953125,51.3231086730957
2021-05-11,122.73100280761719,139.72177124023438,236.27236938476562,386.8650817871094,49.69105911254883
2021-05-12,119.67030334472656,138.76113891601562,229.33474731445312,378.64593505859375,49.95732498168945
2021-05-13,121.81474304199219,142.3303985595703,233.20176696777344,383.19451904296875,49.34158706665039
2021-05-14,124.23213195800781,144.54251098632812,238.11471557617188,389.07861328125,50.56473159790039
2021-05-17,123.08192443847656,145.1241455078125,235.2648468017578,388.0886535644531,51.74626541137695
2021-05-18,121.6977767944336,143.07955932617188,233.249755859375,384.744873046875,50.28183364868164
2021-05-19,121.54182434082031,141.98672485351562,233.8268280029297,383.7362060546875,49.07533264160156
2021-05-20,124.09567260742188,141.73995971679688,237.05836486816406,387.86444091796875,48.958839416503906
2021-05-21,122.26314544677734,143.35275268554688,235.7984619140625,387.5469055175781,49.02540588378906
2021-05-24,123.8909683227539,144.12828063964844,241.1940155029297,391.4975891113281,49.59952926635742
2021-05-25,123.69602966308594,142.63888549804688,242.09811401367188,390.6290588378906,48.47624206542969
2021-05-26,123.64726257324219,142.6212921142578,241.87684631347656,391.40423583984375,49.042057037353516
2021-05-27,122.1169204711914,144.8421630859375,239.78021240234375,391.6097717285156,48.725860595703125
2021-05-28,121.46382904052734,144.74520874023438,240.1360626220703,392.3102722167969,48.567771911621094
2021-06-01,121.14217376708984,146.34036254882812,237.94322204589844,391.9646301269531,50.30678939819336
2021-06-02,121.9024658203125,146.34918212890625,237.84707641601562,392.5810852050781,50.70619201660156
2021-06-03,120.42085266113281,146.44607543945312,236.31784057617188,391.1239929199219,50.905879974365234
2021-06-04,122.7115249633789,146.68406677246094,241.20361328125,394.701171875,51.13054275512695
2021-06-07,122.72128295898438,145.99668884277344,244.1082000732422,394.3182067871094,50.797706604003906
2021-06-08,123.5400619506836,145.41500854492188,242.9155731201172,394.40234375,51.696346282958984
2021-06-09,123.92020416259766,143.5994873046875,243.8966064453125,393.8139343261719,52.1290168762207
2021-06-10,122.92597961425781,141.3610076904297,247.40707397460938,395.6445007324219,52.21222686767578
2021-06-11,124.13465881347656,141.26405334472656,248.03224182128906,396.2983093261719,51.7296257019043
2021-06-14,127.18563842773438,138.8668975830078,249.95578002929688,397.1855773925781,51.646419525146484
2021-06-15,126.36682891845703,136.76060485839844,248.48422241210938,396.4571228027344,53.526893615722656
2021-06-16,126.86395263671875,137.72120666503906,247.54176330566406,394.2435302734375,53.33551788330078
2021-06-17,128.4625701904297,133.74655151367188,250.92721557617188,394.1127624511719,51.57985305786133
2021-06-18,127.16613006591797,130.3623504638672,249.51341247558594,388.7960510253906,50.25687026977539
2021-06-21,128.95968627929688,132.57440185546875,252.591064453125,394.3620300292969,52.079097747802734
2021-06-22,130.59725952148438,132.38050842285156,255.3609161376953,396.4703674316406,53.07758331298828
2021-06-23,130.3243408203125,133.1825408935547,255.130126953125,395.9925231933594,53.468650817871094
2021-06-24,130.04164123535156,134.40748596191406,256.49591064453125,398.3351135253906,53.68498992919922
2021-06-25,129.74925231933594,135.76473999023438,254.8896942138672,399.75,53.80146408081055
2021-06-28,131.37704467773438,136.01150512695312,258.4482116699219,400.5558776855469,52.42856216430664
2021-06-29,132.88790893554688,135.8440704345703,261.0258483886719,400.7713623046875,52.10405349731445
2021-06-30,133.50204467773438,137.0778350830078,260.544921875,401.10870361328125,52.48680114746094
2021-07-01,133.80419921875,138.43507385253906,261.21820068359375,403.3295593261719,52.636573791503906
2021-07-02,136.42630004882812,138.30210876464844,267.03692626953125,406.4123840332031,52.56169891357422
2021-07-06,138.4342803955078,135.9798126220703,267.0465087890625,405.672119140625,51.06397247314453
2021-07-07,140.9198760986328,136.13934326171875,269.229736328125,407.1058044433594,50.26518630981445
2021-07-08,139.62347412109375,133.7904510498047,266.815673828125,403.7886962890625,50.04053497314453
2021-07-09,141.44627380371094,138.07168579101562,267.31585693359375,408.0990905761719,50.94748306274414
2021-07-12,140.85165405273438,140.04830932617188,266.71954345703125,409.5608215332031,50.897560119628906
2021-07-13,141.9628448486328,137.96530151367188,270.23968505859375,408.16455078125,50.6562614440918
2021-07-14,145.38421630859375,137.49549865722656,271.71124267578125,408.77374267578125,49.53296661376953
